Global Volcanism Program - Volcanoes of the World 5.1.7,,,,Downloaded on 30 May 2024 at 03:42 PM,,,,,,,,,,,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
323120,Mono-Inyo Craters,20664,Confirmed Eruption,Mono Craters (crater N of Punchbowl),,,,-3850,1160,0,,0,,Chem/Bio: Hydration Rind,,,,,,,,37.804,-119.029
311140,Koniuji,19746,Confirmed Eruption,,,,,-3850,3100,0,,0,,Isotopic: Ar/Ar,,,,,,,,52.22,-175.13
312250,Kaguyak,20249,Confirmed Eruption,Kaguyak caldera,5,,?,-3850,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,58.6113,-154.0245
313030,Redoubt,20312,Confirmed Eruption,,,,,-3890,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
341098,"Cumbres,  Las",10505,Confirmed Eruption,North flank (Yolotepec lava dome),,,,-3920,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.15,-97.27
313030,Redoubt,20311,Confirmed Eruption,,,,,-4010,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
311180,Seguam,19772,Confirmed Eruption,W flank of cone in eastern caldera,0,,,-4050,4000,0,,0,,Isotopic: Uranium-series,,,,,,,,52.315,-172.51
323010,Shasta,20625,Confirmed Eruption,,,,?,-4050,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,41.409,-122.193
321040,Adams,20506,Confirmed Eruption,Upper SW flank?,2,,,-4050,500,0,,0,,Correlation: Tephrochronology,,,,,,,,46.206,-121.49
313040,Spurr,20394,Confirmed Eruption,South flank (Crater Peak),,,?,-4050,,0,,0,,Correlation: Tephrochronology,,,,,,,,61.299,-152.251
323120,Mono-Inyo Craters,22199,Confirmed Eruption,Inyo Craters (N of Deadman Creek),,,?,-4050,,,,,,Chem/Bio: Hydration Rind,,,,,,,,37.804,-119.029
312250,Kaguyak,20248,Confirmed Eruption,,,,,-4060,150,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,58.6113,-154.0245
324020,Craters of the Moon,20688,Confirmed Eruption,Big Cinder Butte and vents to the SE,0,,,-4070,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,43.371,-113.493
341040,Colima,10391,Confirmed Eruption,,,,,-4110,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,19.514,-103.62
341060,Michoacan-Guanajuato,20950,Confirmed Eruption,Cerro la Tinaja,,,,-4140,300,,,,,Isotopic: 14C (calibrated),,,,,,,,19.85,-101.75
313010,Augustine,20252,Confirmed Eruption,,,,,-4150,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,59.3626,-153.435
311320,Akutan,19994,Confirmed Eruption,,,,?,-4150,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,54.134,-165.986
341080,Chichinautzin,10492,Confirmed Eruption,Tláloc,3,?,,-4250,75,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.139,-99.16
324020,Craters of the Moon,20687,Confirmed Eruption,Sentinel Cone,0,,?,-4250,,0,,0,,Correlation: Tephrochronology,,,,,,,,43.371,-113.493
332020,Mauna Loa,10132,Confirmed Eruption,SW rift zone,0,,?,-4250,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
313030,Redoubt,20310,Confirmed Eruption,,,,,-4360,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
312150,Mageik,20213,Confirmed Eruption,East Mageik,,,,-4400,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,58.195,-155.253
332040,Hualalai,10236,Confirmed Eruption,SE rift zone (1.6 km SE of Hainoa),0,,,-4410,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.692,-155.87
341040,Colima,10390,Confirmed Eruption,,,,,-4430,300,0,,0,,Isotopic: 14C (calibrated),,,,,,,,19.514,-103.62
322110,Newberry,20605,Confirmed Eruption,"Center, N & S caldera, upper SE flank",,,?,-4450,,0,,0,,Chem/Bio: Hydration Rind,,,,,,,,43.722,-121.229
341093,"Humeros, Los",20966,Confirmed Eruption,NW and SE sides of caldera,,P,?,-4470,,,,,,Isotopic: 14C (calibrated),,,,,,,,19.68,-97.45
341040,Colima,10389,Confirmed Eruption,,,,,-4500,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.514,-103.62
322020,Jefferson,20577,Confirmed Eruption,SSE of Jefferson (Forked Butte),,,,-4500,50,0,,0,,Sidereal: Varve Count,,,,,,,,44.674,-121.8
313030,Redoubt,20309,Confirmed Eruption,,,,,-4510,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
321040,Adams,20505,Confirmed Eruption,NW flank (2200-2400 m),2,,?,-4550,,0,,0,,Correlation: Tephrochronology,,,,,,,,46.206,-121.49
321010,Baker,20448,Confirmed Eruption,Sherman Crater?,3,?,?,-4550,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,48.777,-121.813
324020,Craters of the Moon,20686,Confirmed Eruption,Silent Cone,0,,,-4600,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,43.371,-113.493
332010,Kilauea,20733,Confirmed Eruption,SW rift zone,0,,?,-4650,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.421,-155.287
322110,Newberry,20604,Confirmed Eruption,NW rift zone,0,,,-4690,150,0,,0,,Isotopic: 14C (calibrated),,,,,,,,43.722,-121.229
341100,"Orizaba, Pico de",10561,Confirmed Eruption,,3,,,-4690,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.03,-97.27
320090,Iskut-Unuk River Cones,20433,Confirmed Eruption,Iskut River,,,,-4700,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,56.567,-130.75
311110,Kanaga,19700,Confirmed Eruption,,,,,-4700,150,0,,0,,Isotopic: 14C (calibrated),,,,,,,,51.923,-177.168
341130,Tacana,10614,Confirmed Eruption,,,,,-4740,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,15.132,-92.109
332060,Haleakala,10265,Confirmed Eruption,,,,,-4760,40,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,20.708,-156.25
322110,Newberry,20603,Confirmed Eruption,NW rift zone (Sugarpine Butte),,,,-4770,75,0,,0,,Isotopic: 14C (calibrated),,,,,,,,43.722,-121.229
313030,Redoubt,20308,Confirmed Eruption,,,,,-4810,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
331031,North Gorda Ridge Segment,20720,Confirmed Eruption,,0,,?,-4840,,0,,0,,Isotopic: Uranium-series,,,,,,,,42.67,-126.78
321030,Rainier,20480,Confirmed Eruption,,2,,?,-4850,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,46.853,-121.76
322110,Newberry,20602,Confirmed Eruption,NW rift zone,0,,,-4860,150,0,,0,,Isotopic: 14C (calibrated),,,,,,,,43.722,-121.229
313030,Redoubt,20307,Confirmed Eruption,,,,,-4900,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
322010,Hood,20565,Confirmed Eruption,Lower NE flank (SSW of Parkdale),2,,,-4940,150,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,45.374,-121.695
322110,Newberry,20601,Confirmed Eruption,"East Lake fissure, south flank",,,,-4960,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,43.722,-121.229
341040,Colima,10388,Confirmed Eruption,,,,,-4960,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.514,-103.62
313030,Redoubt,20306,Confirmed Eruption,,,,,-4960,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
313020,Iliamna,20274,Confirmed Eruption,,4,P,?,-5050,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,60.032,-153.09
332000,Kama'ehuakanaloa,20726,Confirmed Eruption,,0,,,-5050,5000,0,,0,,Isotopic: K/Ar,,,,,,,,18.92,-155.27
321030,Rainier,20479,Confirmed Eruption,,3,,?,-5050,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,46.853,-121.76
322040,Sand Mountain Field,22205,Confirmed Eruption,Jack Mountain,2,?,?,-5050,,,,,,Correlation: Magnetism,,,,,,,,44.38,-121.93
322060,Belknap,22206,Confirmed Eruption,,,,?,-5050,,,,,,Correlation: Magnetism,,,,,,,,44.285,-121.841
322110,Newberry,20600,Confirmed Eruption,Lower NW rift zone (Lava Butte),3,,,-5070,150,0,,0,,Isotopic: 14C (calibrated),,,,,,,,43.722,-121.229
311180,Seguam,19771,Confirmed Eruption,W flank of cone in eastern caldera,0,,,-5100,2000,0,,0,,Isotopic: Uranium-series,,,,,,,,52.315,-172.51
313040,Spurr,20393,Confirmed Eruption,Mt. Spurr central dome/cone complex,,,,-5110,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,61.299,-152.251
321040,Adams,20504,Confirmed Eruption,,2,,,-5150,500,0,,0,,Correlation: Tephrochronology,,,,,,,,46.206,-121.49
332030,Mauna Kea,10227,Confirmed Eruption,North flank (Puu Kole),,,,-5150,150,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.82,-155.47
341090,Popocatepetl,10508,Confirmed Eruption,Volcán El Fraile,4,P,?,-5150,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.023,-98.622
320140,Nazko,20442,Confirmed Eruption,,,,,-5220,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,52.928,-123.732
313030,Redoubt,20305,Confirmed Eruption,,,,,-5240,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
322160,Crater Lake,20612,Confirmed Eruption,Wizard Island and Merriam Cone,,,?,-5250,,0,,0,,Correlation: Tephrochronology,,,,,,,,42.942,-122.107
322110,Newberry,20599,Confirmed Eruption,NW rift zone (Lava Cast Forest),0,,,-5260,150,0,,0,,Isotopic: 14C (calibrated),,,,,,,,43.722,-121.229
332020,Mauna Loa,10131,Confirmed Eruption,SW rift zone,0,,?,-5350,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
321030,Rainier,20478,Confirmed Eruption,,3,,?,-5350,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,46.853,-121.76
313010,Augustine,20251,Confirmed Eruption,,,,,-5420,50,0,,0,,Isotopic: 14C (calibrated),,,,,,,,59.3626,-153.435
324020,Craters of the Moon,20685,Confirmed Eruption,Grassy Cone,0,,,-5470,150,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,43.371,-113.493
322160,Crater Lake,20611,Confirmed Eruption,Central Platform,0,,?,-5550,,0,,0,,Correlation: Tephrochronology,,,,,,,,42.942,-122.107
321030,Rainier,20477,Confirmed Eruption,,2,,?,-5550,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,46.853,-121.76
341091,"Malinche, La",10501,Confirmed Eruption,,,,,-5580,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.231,-98.032
313030,Redoubt,20304,Confirmed Eruption,,,,,-5580,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
322170,Diamond Craters,20614,Confirmed Eruption,,4,,,-5610,470,0,,0,,Isotopic: 14C (calibrated),,,,,,,,43.1,-118.75
332020,Mauna Loa,10130,Confirmed Eruption,SW rift zone,0,,?,-5650,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
320150,Wells Gray-Clearwater,20443,Confirmed Eruption,Dragon Cone,,,?,-5650,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,52.33,-120.57
322160,Crater Lake,20610,Confirmed Eruption,Mt. Mazama summit and flank vents,7,,,-5680,150,,,,,Sidereal: Ice Core,,,,,,,,42.942,-122.107
341130,Tacana,10613,Confirmed Eruption,,,,,-5720,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,15.132,-92.109
321060,West Crater,20563,Confirmed Eruption,Bare Mountain,2,?,?,-5750,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,45.88,-122.08
322090,Bachelor,20596,Confirmed Eruption,North flank (Egan cone),,,,-5800,750,0,,0,,Correlation: Magnetism,,,,,,,,43.979,-121.688
313030,Redoubt,20303,Confirmed Eruption,,,,,-5820,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
341080,Chichinautzin,10491,Confirmed Eruption,Cuauhtzin,,,,-5840,500,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.139,-99.16
332020,Mauna Loa,10129,Confirmed Eruption,NE and SW rift zones,0,,?,-5850,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
312130,Ugashik-Peulik,20201,Confirmed Eruption,Peulik,,,?,-5850,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,57.751,-156.368
332060,Haleakala,10264,Confirmed Eruption,East rift zone,,,,-5860,40,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,20.708,-156.25
341091,"Malinche, La",10500,Confirmed Eruption,,,,,-5870,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.231,-98.032
341040,Colima,10387,Confirmed Eruption,,,,,-5880,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,19.514,-103.62
324020,Craters of the Moon,20684,Confirmed Eruption,NW of Echo Crater,0,,,-5890,150,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,43.371,-113.493
322160,Crater Lake,20609,Confirmed Eruption,North flank (Llao Rock),6,,,-5900,50,0,,0,,Isotopic: 14C (calibrated),,,,,,,,42.942,-122.107
313030,Redoubt,20302,Confirmed Eruption,,,,,-5910,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
312090,Aniakchak,22138,Confirmed Eruption,,,,,-5930,240,,,,,Isotopic: 14C (calibrated),,,,,,,,56.88,-158.17
313030,Redoubt,20301,Confirmed Eruption,,,,,-5940,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
341130,Tacana,10612,Confirmed Eruption,,,,,-5940,500,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,15.132,-92.109
341060,Michoacan-Guanajuato,20949,Confirmed Eruption,Cerro Grande?,,,,-5940,335,,,,,Isotopic: 14C (calibrated),,,,,,,,19.85,-101.75
313030,Redoubt,20300,Confirmed Eruption,,,,,-5950,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
332060,Haleakala,10263,Confirmed Eruption,East rift zone,,,,-6030,40,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,20.708,-156.25
323010,Shasta,20624,Confirmed Eruption,,,,?,-6050,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,41.409,-122.193
313040,Spurr,20392,Confirmed Eruption,Mt. Spurr central dome/cone complex,,,?,-6050,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,61.299,-152.251
313030,Redoubt,20299,Confirmed Eruption,,,,,-6050,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
311310,Makushin,19865,Confirmed Eruption,,5,,,-6100,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,53.891,-166.923
321060,West Crater,20562,Confirmed Eruption,"West Crater, Hackamore Creek cone",2,?,?,-6110,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,45.88,-122.08
341091,"Malinche, La",10499,Confirmed Eruption,,,,,-6120,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.231,-98.032
313030,Redoubt,20298,Confirmed Eruption,,,,,-6150,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
313030,Redoubt,20297,Confirmed Eruption,,,,,-6190,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
341100,"Orizaba, Pico de",10560,Confirmed Eruption,,3,,,-6220,75,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.03,-97.27
332060,Haleakala,10262,Confirmed Eruption,SW rift zone,,,,-6220,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,20.708,-156.25
341090,Popocatepetl,10507,Confirmed Eruption,Volcán El Fraile,,,,-6250,500,0,,0,,Correlation: Tephrochronology,,,,,,,,19.023,-98.622
321070,Indian Heaven,20564,Confirmed Eruption,Big Lava Bed,,,,-6250,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,45.93,-121.82
332020,Mauna Loa,10128,Confirmed Eruption,NE rift zone,0,,?,-6250,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
313030,Redoubt,20296,Confirmed Eruption,,,,,-6280,150,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
312090,Aniakchak,20180,Confirmed Eruption,,6,?,,-6300,1250,0,,0,,Correlation: Tephrochronology,,,,,,,,56.88,-158.17
311290,Okmok,19833,Confirmed Eruption,,4,P,,-6310,500,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,53.43,-168.13
341091,"Malinche, La",10498,Confirmed Eruption,,,,,-6310,75,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.231,-98.032
341040,Colima,10386,Confirmed Eruption,,,,,-6320,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.514,-103.62
341060,Michoacan-Guanajuato,10480,Confirmed Eruption,Cerro la Taza,3,,,-6480,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.85,-101.75
341120,"Chichon, El",10598,Confirmed Eruption,,,,,-6510,75,0,,0,,Isotopic: 14C (calibrated),,,,,,,,17.3602,-93.2297
320060,Edziza,20427,Confirmed Eruption,North flank?,,,,-6520,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,57.72,-130.63
323150,Mammoth Mountain,20678,Confirmed Eruption,SSW of Mammoth Mtn (Red Cones),2,,,-6540,90,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,37.631,-119.032
332020,Mauna Loa,10127,Confirmed Eruption,Mokuaweoweo,0,,?,-6550,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
312130,Ugashik-Peulik,20200,Confirmed Eruption,Peulik,,,?,-6550,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,57.751,-156.368
311310,Makushin,19864,Confirmed Eruption,,,,,-6650,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,53.891,-166.923
332020,Mauna Loa,10126,Confirmed Eruption,NE rift zone,0,,?,-6650,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
323010,Shasta,20623,Confirmed Eruption,,,,?,-6650,,0,,0,,Correlation: Tephrochronology,,,,,,,,41.409,-122.193
332060,Haleakala,10261,Confirmed Eruption,SW rift zone,,,,-6700,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,20.708,-156.25
341100,"Orizaba, Pico de",10559,Confirmed Eruption,,5,?,,-6710,150,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.03,-97.27
341091,"Malinche, La",10497,Confirmed Eruption,,,,,-6710,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.231,-98.032
323120,Mono-Inyo Craters,20663,Confirmed Eruption,Mono Craters (Punchbowl),,,,-6750,1740,0,,0,,Chem/Bio: Hydration Rind,,,,,,,,37.804,-119.029
332060,Haleakala,10260,Confirmed Eruption,SW rift zone (W of Kanahau),,,,-6760,40,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,20.708,-156.25
332040,Hualalai,10235,Confirmed Eruption,Cone 60 m north of Hainoa Crater,0,,,-6820,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.692,-155.87
320090,Iskut-Unuk River Cones,20432,Confirmed Eruption,Iskut River,,,,-6830,150,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,56.567,-130.75
341091,"Malinche, La",10496,Confirmed Eruption,,,,,-6890,500,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.231,-98.032
331010,Endeavour Segment,20708,Confirmed Eruption,,0,,?,-6930,,0,,0,,Isotopic: Uranium-series,,,,,,,,47.95,-129.1
341100,"Orizaba, Pico de",10558,Confirmed Eruption,,4,,,-7030,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.03,-97.27
332000,Kama'ehuakanaloa,20725,Confirmed Eruption,East flank?,0,,,-7050,7000,0,,0,,Isotopic: K/Ar,,,,,,,,18.92,-155.27
320080,Hoodoo Mountain,20431,Confirmed Eruption,,0,,?,-7050,,0,,0,,Correlation: Tephrochronology,,,,,,,,56.78,-131.28
321040,Adams,20503,Confirmed Eruption,,2,,,-7050,1000,0,,0,,Correlation: Tephrochronology,,,,,,,,46.206,-121.49
311360,Shishaldin,20054,Confirmed Eruption,,,,?,-7050,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,54.756,-163.97
332020,Mauna Loa,10125,Confirmed Eruption,NE and SW rift zones,0,,?,-7150,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
341090,Popocatepetl,10506,Confirmed Eruption,Volcán El Fraile,4,P,?,-7150,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.023,-98.622
332060,Haleakala,10259,Confirmed Eruption,Upper SW rift zone,,,?,-7210,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,20.708,-156.25
313030,Redoubt,20295,Confirmed Eruption,,,,,-7210,200,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
315040,Edgecumbe,20423,Confirmed Eruption,,,,,-7215,165,,,,,Isotopic: 14C (uncalibrated),,,,,,,,57.05,-135.75
323010,Shasta,20622,Confirmed Eruption,,,,?,-7250,,0,,0,,Correlation: Tephrochronology,,,,,,,,41.409,-122.193
313030,Redoubt,20294,Confirmed Eruption,,,,,-7270,200,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
311110,Kanaga,19699,Confirmed Eruption,,,,,-7300,500,0,,0,,Isotopic: 14C (calibrated),,,,,,,,51.923,-177.168
311180,Seguam,19770,Confirmed Eruption,Wilcox volcano,5,?,,-7300,2250,0,,0,,Isotopic: Ar/Ar,,,,,,,,52.315,-172.51
341080,Chichinautzin,10490,Confirmed Eruption,Cerro Tetepetl,0,,,-7340,1050,0,,0,,Isotopic: 14C (calibrated),,,,,,,,19.139,-99.16
341060,Michoacan-Guanajuato,10479,Confirmed Eruption,Hoyo el Huanillo,3,,,-7350,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.85,-101.75
323010,Shasta,20621,Confirmed Eruption,"Summit, north and west flanks",0,,?,-7350,,0,,0,,Correlation: Tephrochronology,,,,,,,,41.409,-122.193
322070,Three Sisters,20589,Confirmed Eruption,WNW of North Sister (Sims Butte),2,?,,-7350,2700,0,,0,,Correlation: Tephrochronology,,,,,,,,44.133,-121.767
332020,Mauna Loa,10124,Confirmed Eruption,SW rift zone,0,,?,-7350,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
341080,Chichinautzin,10489,Confirmed Eruption,Tres Cruces,4,,,-7370,300,0,,0,,Isotopic: 14C (calibrated),,,,,,,,19.139,-99.16
313030,Redoubt,20293,Confirmed Eruption,,,,,-7380,200,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
312150,Mageik,20212,Confirmed Eruption,East Mageik,,,,-7380,150,0,,0,,Isotopic: 14C (calibrated),,,,,,,,58.195,-155.253
311350,Fisher,20047,Confirmed Eruption,NE and SW parts of Fisher caldera,6,?,,-7420,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,54.65,-164.43
341040,Colima,10385,Confirmed Eruption,,,,,-7420,500,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.514,-103.62
323010,Shasta,20620,Confirmed Eruption,Shastina and Black Butte,,,,-7420,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,41.409,-122.193
313030,Redoubt,20292,Confirmed Eruption,,,,,-7430,200,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
332060,Haleakala,10258,Confirmed Eruption,East rift zone,,,,-7450,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,20.708,-156.25
341100,"Orizaba, Pico de",10557,Confirmed Eruption,,,,,-7530,40,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.03,-97.27
332040,Hualalai,10234,Confirmed Eruption,,0,,,-7540,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.692,-155.87
332020,Mauna Loa,10123,Confirmed Eruption,NE rift zone,0,,?,-7550,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
311360,Shishaldin,20053,Confirmed Eruption,,,,?,-7550,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,54.756,-163.97
332060,Haleakala,10257,Confirmed Eruption,East rift zone,,,,-7570,75,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,20.708,-156.25
311380,Roundtop,20107,Confirmed Eruption,,5,?,,-7600,500,0,,0,,Correlation: Tephrochronology,,,,,,,,54.8,-163.589
311320,Akutan,19993,Confirmed Eruption,,,,,-7620,300,0,,0,,Isotopic: 14C (calibrated),,,,,,,,54.134,-165.986
323010,Shasta,20619,Confirmed Eruption,"Summit, S flank (Red Banks), and Shastina",4,,,-7650,100,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,41.409,-122.193
341040,Colima,10384,Confirmed Eruption,,,,,-7690,500,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.514,-103.62
341062,Jocotitlan,10477,Confirmed Eruption,,,,,-7740,75,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.73,-99.758
323010,Shasta,20618,Confirmed Eruption,,,,?,-7750,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,41.409,-122.193
313030,Redoubt,20291,Confirmed Eruption,,,,,-7800,200,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
321030,Rainier,20476,Confirmed Eruption,,,,,-7800,300,0,,0,,Isotopic: 14C (calibrated),,,,,,,,46.853,-121.76
321010,Baker,20447,Confirmed Eruption,South flank (Schreibers Meadow Cone),,,?,-7850,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,48.777,-121.813
332020,Mauna Loa,10122,Confirmed Eruption,NE rift zone,0,,?,-7850,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
311111,Moffett,19724,Confirmed Eruption,,,,?,-7850,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,51.944,-176.747
341080,Chichinautzin,10488,Confirmed Eruption,Volcán Pelado,3,,,-7930,500,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.139,-99.16
332060,Haleakala,10255,Confirmed Eruption,SW rift zone (~1800 m),,,,-7950,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,20.708,-156.25
332020,Mauna Loa,10121,Confirmed Eruption,NE rift zone,0,,?,-8050,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
323010,Shasta,20617,Confirmed Eruption,,,,?,-8050,,0,,0,,Correlation: Tephrochronology,,,,,,,,41.409,-122.193
321030,Rainier,20475,Confirmed Eruption,,3,,?,-8050,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,46.853,-121.76
320200,Garibaldi,20446,Confirmed Eruption,SE flank (Opal Cone),3,?,,-8060,500,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,49.85,-123
324020,Craters of the Moon,21100,Confirmed Eruption,,0,,,-8290,,,,,,Isotopic: 14C (uncalibrated),,,,,,,,43.371,-113.493
